latitude,longitude,free_bikes,names,ratings,locations,distances,price,popularity,total_photos,total_ratings
49.269969,-123.109623,6,Terra Breads,8.8,"1605 Manitoba St (at Athletes Way), Vancouver BC V5Y 0B8",274,1.0,0.9840450759803456,213.0,146.0
49.269969,-123.109623,6,Faculty Brewing Co,8.3,"1830 Ontario St (at E 2nd Ave), Vancouver BC V5T 2W6",396,2.0,0.9526853977348182,118.0,58.0
49.269969,-123.109623,6,The Beaumont Studios,8.2,"316W 5th Ave W (near Alberta St), Vancouver BC V5Y 1J5",396,,0.9728329950105292,35.0,20.0
49.269969,-123.109623,6,Argo Cafe,7.7,"1836 Ontario St (at 3rd Ave.), Vancouver BC V5T 2W6",399,1.0,0.9318548310599306,43.0,36.0
49.269969,-123.109623,6,Seaside Seawall,9.4,"Quebec St, Vancouver BC",494,,0.9989683836279332,168.0,94.0
49.287528,-123.142139,14,A-maze-ing Laughter,8.4,"1800 Morton Ave (at Denman), Vancouver BC",17,,0.9894898598015596,339.0,45.0
49.287528,-123.142139,14,CRAFT Beer Market English Bay,8.2,"1795 Beach Ave, Vancouver BC V6G 1Y9",53,,0.9915956821156874,33.0,12.0
49.287528,-123.142139,14,English Bay Beach,9.5,"Beach Ave (btwn Gilford & Bidwell), Vancouver BC V6C 3C1",113,,0.9995067443228168,4715.0,959.0
49.287528,-123.142139,14,Cactus Club Cafe,8.6,"1790 Beach Ave (at Denman St), Vancouver BC V6G 0A8",98,2.0,0.9767031549391968,705.0,334.0
49.287528,-123.142139,14,Starbucks,7.9,"1795 Davie St (at Denman St), Vancouver BC V6G 1W5",72,2.0,0.9771394964997818,202.0,114.0
49.287528,-123.142139,14,Delany's Coffee House,8.1,"1105 Denman St (at Comox St.), Vancouver BC V6G 2M7",144,1.0,0.9797196031188936,63.0,77.0
49.287528,-123.142139,14,Banana Leaf,8.6,"1096 Denman St (btwn Comox & Pendrell St.), Vancouver BC V6G 2M8",169,3.0,0.8665363965775644,85.0,56.0
49.287528,-123.142139,14,Eye Kandee Lingerie,8.9,"1685 Davie St (Bidwell St), West Vancouver BC V6G 1W1",256,,0.6509457229041377,9.0,47.0
49.287528,-123.142139,14,Brandon & Joanny's NOFRILLS Vancouver,7.8,"1030 Denman St (Nelson), Vancouver BC V6G 2M6",247,,0.99151979662689,258.0,80.0
49.287528,-123.142139,14,The Inukshuk,9.1,"1700 Beach Ave, Vancouver BC",372,,0.9938912181518088,607.0,78.0
49.28803,-123.142135,13,A-maze-ing Laughter,8.4,"1800 Morton Ave (at Denman), Vancouver BC",49,,0.9894898598015596,339.0,45.0
49.28803,-123.142135,13,CRAFT Beer Market English Bay,8.2,"1795 Beach Ave, Vancouver BC V6G 1Y9",108,,0.9915956821156874,33.0,12.0
49.28803,-123.142135,13,Starbucks,7.9,"1795 Davie St (at Denman St), Vancouver BC V6G 1W5",108,2.0,0.9771394964997818,202.0,114.0
49.28803,-123.142135,13,Delany's Coffee House,8.1,"1105 Denman St (at Comox St.), Vancouver BC V6G 2M7",124,1.0,0.9797196031188936,63.0,77.0
49.28803,-123.142135,13,English Bay Beach,9.5,"Beach Ave (btwn Gilford & Bidwell), Vancouver BC V6C 3C1",165,,0.9995067443228168,4715.0,959.0
49.28803,-123.142135,13,Banana Leaf,8.6,"1096 Denman St (btwn Comox & Pendrell St.), Vancouver BC V6G 2M8",147,3.0,0.8665363965775644,85.0,56.0
49.28803,-123.142135,13,Cactus Club Cafe,8.6,"1790 Beach Ave (at Denman St), Vancouver BC V6G 0A8",149,2.0,0.9767031549391968,705.0,334.0
49.28803,-123.142135,13,Brandon & Joanny's NOFRILLS Vancouver,7.8,"1030 Denman St (Nelson), Vancouver BC V6G 2M6",231,,0.99151979662689,258.0,80.0
49.28803,-123.142135,13,Eye Kandee Lingerie,8.9,"1685 Davie St (Bidwell St), West Vancouver BC V6G 1W1",297,,0.6509457229041377,9.0,47.0
49.28803,-123.142135,13,Peaked Pies,8.5,"975 Denman St, Vancouver BC V6G 2M3",329,,0.946899129214016,37.0,31.0
49.259579,-123.114769,7,Indian Roti Kitchen,8.4,"2961 Cambie St, Vancouver BC V5Z 2V7",73,2.0,0.9053897668418356,4.0,33.0
49.259579,-123.114769,7,Passion8 Dessert Cafe,8.0,"3010 Cambie St, Vancouver BC V5Z 2V9",129,1.0,0.9468611864696174,28.0,32.0
49.259579,-123.114769,7,Vij's,8.9,"3106 Cambie St (at W 15th Ave), Vancouver BC V5Z 2W2",229,2.0,0.9633093661664548,66.0,113.0
49.259579,-123.114769,7,Dutch Wooden Shoe Cafe,7.8,"3292 Cambie St (at W 17 Ave.), Vancouver BC V5Z 2W4",385,1.0,0.9435981104513288,116.0,42.0
49.259579,-123.114769,7,Biercraft Bistro,8.1,"3305 Cambie St (at 17th Ave.), Vancouver BC V5Z 2W6",420,3.0,0.8879171330462332,265.0,155.0
49.259579,-123.114769,7,Elysian Coffee Broadway,8.2,"590 Broadway W (at Ash St), Vancouver BC V5Z 1E9",439,1.0,0.9569918992240708,171.0,199.0
49.259579,-123.114769,7,La Taqueria Pinche Taco Shop,8.5,"2450 Yukon St (at W Broadway), Vancouver BC V5Y 0A4",462,2.0,0.9206048073457154,283.0,366.0
49.259579,-123.114769,7,Rain or Shine,8.8,"3382 Cambie St (18th Ave), Vancouver BC V5Z 2W5",494,1.0,0.9739333345980916,99.0,78.0
49.259579,-123.114769,7,Whole Foods,8.5,"510 8th Ave W (at Cambie St), Vancouver BC V5Z 1C5",494,3.0,0.9968507522149076,431.0,364.0
49.259579,-123.114769,7,Lemonade Gluten Free Bakery,8.2,"3385 Cambie St (W.17th and W.19th Ave), Vancouver BC V5Z 2W6",492,1.0,0.8910474094591262,27.0,31.0
49.2890705989865,-123.138407369468,14,Peaked Pies,8.5,"975 Denman St, Vancouver BC V6G 2M3",61,,0.946899129214016,37.0,31.0
49.2890705989865,-123.138407369468,14,Ayoub's Dried Fruits & Nuts,7.8,"986 Denman St, Vancouver BC V6G 2M1",44,,0.8984083018724744,44.0,18.0
49.2890705989865,-123.138407369468,14,Brandon & Joanny's NOFRILLS Vancouver,7.8,"1030 Denman St (Nelson), Vancouver BC V6G 2M6",85,,0.99151979662689,258.0,80.0
49.2890705989865,-123.138407369468,14,Banana Leaf,8.6,"1096 Denman St (btwn Comox & Pendrell St.), Vancouver BC V6G 2M8",150,3.0,0.8665363965775644,85.0,56.0
49.2890705989865,-123.138407369468,14,Kingyo Izakaya 金魚居酒屋,8.9,"871 Denman St (btwn Haro & Barclay), Vancouver BC V6G 2L9",190,3.0,0.9700631746694238,790.0,379.0
49.2890705989865,-123.138407369468,14,Delany's Coffee House,8.1,"1105 Denman St (at Comox St.), Vancouver BC V6G 2M7",176,1.0,0.9797196031188936,63.0,77.0
49.2890705989865,-123.138407369468,14,Khaghan Restaurant,7.8,"851 Denman St, Vancouver BC V6G 2L9",219,,0.9342641953292482,13.0,10.0
49.2890705989865,-123.138407369468,14,Cardero Bottega,8.7,"1016 Cardero St (at Comox St.), Vancouver BC V6G 2H1",294,1.0,0.9621710838344938,41.0,48.0
49.2890705989865,-123.138407369468,14,A-maze-ing Laughter,8.4,"1800 Morton Ave (at Denman), Vancouver BC",302,,0.9894898598015596,339.0,45.0
49.2890705989865,-123.138407369468,14,Aria Market,8.5,"837 Bidwell St (Robson), Vancouver BC V6G 2J7",325,,0.9937584185464134,17.0,15.0
49.287782,-123.12395,14,49th Parallel Café & Lucky's Doughnuts - THURLOW,8.9,"689 Thurlow St, Vancouver BC V6E 0A1",222,1.0,0.9930754491472368,157.0,122.0
49.287782,-123.12395,14,Coal Harbour Gifts,9.2,"555 Hastings St W (Jervis St), Vancouver BC V6B 4N6",251,,0.9967179526095122,294.0,89.0
49.287782,-123.12395,14,BC Liquor Store,8.2,"768 Bute St (at Alberni), Vancouver BC V6E 4H6",216,,0.990590199389122,312.0,97.0
49.287782,-123.12395,14,Muji 無印良品,9.0,"1125 Robson St (btwn Thurlow & Bute), Vancouver BC V6E 1B5",287,,0.9870615241600424,66.0,41.0
49.287782,-123.12395,14,Konbiniya,8.8,"1238 Robson St (btw Bute St. & Jervis St.), Vancouver BC V6E 1C1",295,,0.9884274629583958,143.0,96.0
49.287782,-123.12395,14,Ladurée,8.6,"1141 Robson St (btwn Thurlow & Bute), Vancouver BC V6E 1B5",291,1.0,0.9570677847128682,107.0,50.0
49.287782,-123.12395,14,Joe Fortes Seafood & Chop House,8.9,"777 Thurlow St (Robson St), Vancouver BC V6E 3V5",309,3.0,0.9862647265276696,819.0,533.0
49.287782,-123.12395,14,Breka Bakery & Cafe,8.5,"812 Bute St (at Robson St), Vancouver BC V6E 1Y4",316,2.0,0.9947639012729792,378.0,284.0
49.287782,-123.12395,14,Thierry,8.6,"1059 Alberni St (btwn Burrard & Thurlow), Vancouver BC V6E 1A1",329,3.0,0.9749957314412552,1029.0,480.0
49.287782,-123.12395,14,Zefferelli's,8.2,"1136 Robson St (btwn Bute and Thurlow), Vancouver BC V6E 1B2",310,2.0,0.9635559940050464,77.0,79.0
49.28512,-123.11242,8,Vancouver Lookout,8.5,"555 Hastings St W (Harbour Centre), Vancouver BC V6B 4N6",54,,0.9844814175409308,632.0,193.0
49.28512,-123.11242,8,Miku,9.0,"200 Granville St (West Cordova Street), Vancouver BC V6C 1S4",179,3.0,0.9971163514256988,989.0,615.0
49.28512,-123.11242,8,Granville Square,8.2,"200 Granville St (at W Cordova St), Vancouver BC V6C 1S4",154,,0.9918802526986776,98.0,29.0
49.28512,-123.11242,8,Breka Bakery & Café,8.6,"740 Hastings St W, Vancouver BC V6C 1A3",176,1.0,0.9956365843941491,48.0,10.0
49.28512,-123.11242,8,Timbertrain Coffee Roasters,8.8,"311W Cordova St W (btwn Homer & Cambie), Vancouver BC V6B 1E5",246,2.0,0.9452865625770712,281.0,314.0
49.28512,-123.11242,8,Baghdad Cafe,8.4,"548 Seymour St, Vancouver BC V6B 3J5",237,1.0,0.9670846692341256,39.0,57.0
49.28512,-123.11242,8,Finch's Tea & Coffee House,9.0,"353 Pender St W (at Homer St), Vancouver BC V6B 1T3",268,2.0,0.9556259604257176,208.0,179.0
49.28512,-123.11242,8,Gastown Steam Clock,8.7,"305 Water St (at Cambie St), Vancouver BC V6B 1B8",264,,0.997514750241885,1262.0,496.0
49.28512,-123.11242,8,La Taqueria,8.9,"322 Hastings St W (btwn Homer & Hamilton), Vancouver BC V6B 1K6",274,2.0,0.9544876780937566,169.0,212.0
49.28512,-123.11242,8,Kokoro Tokyo Mazesoba,8.8,"551 Seymour St, Vancouver BC V6B 3H6",276,1.0,0.97924531881391,90.0,40.0
49.247854,-123.153422,9,Starbucks,6.8,"2101 Lahb Ave (at Arbutus Street), Vancouver BC V6L 0B9",84,1.0,0.8896435279163742,,0.0
49.247854,-123.153422,9,Quilchena Park,7.9,"W 33rd Ave (at Valley Dr), Vancouver BC",336,,0.9725484244275387,37.0,13.0
49.247854,-123.153422,9,Safeway,,"2101 Lahb Ave (Arbutus St.), Vancouver BC V6L 0B9",129,,0.9969266377037052,,
49.247854,-123.153422,9,Subway,6.5,"4665 Arbutus St, Vancouver BC V6J 4A3",368,1.0,0.818216311585817,1.0,1.0
49.247854,-123.153422,9,Safeway Pharmacy Arbutus,,"2101 Lahb Ave, Vancouver BC V6L 0B9",303,,0.9144391113809262,,
49.247854,-123.153422,9,Arbutus Village Park,,,424,,0.9754889871184382,,
49.247854,-123.153422,9,Price Stucco Projects,,"3584 East Blvd, Vancouver BC V6J 4A9",654,,0.1804177496158297,,
49.247854,-123.153422,9,Shaughnessy Elementary School,,"4250 Marguerite St, Vancouver BC V6J 4G3",693,,0.9723587107055454,,
49.247854,-123.153422,9,Trafalgar Park,,"Trafalgar St (West 23rd Avenue), Vancouver BC",745,,0.9912921401604978,,
49.247854,-123.153422,9,Canuck Place Children's Hospice,,"1690 Matthew's Ave (east of Marguerite St.), Vancouver BC V6J 2T2",869,,0.8226176699360664,,
49.265939,-123.1129,6,The Beaumont Studios,8.2,"316W 5th Ave W (near Alberta St), Vancouver BC V5Y 1J5",147,,0.9728329950105292,35.0,20.0
49.265939,-123.1129,6,Menchies Frozen Yogurt,8.2,"2315 Cambie St (at W 7th Ave), Vancouver BC V5Z 2T9",201,1.0,0.9200166948075356,225.0,69.0
49.265939,-123.1129,6,La Taqueria Pinche Taco Shop,8.5,"2450 Yukon St (at W Broadway), Vancouver BC V5Y 0A4",267,2.0,0.9206048073457154,283.0,366.0
49.265939,-123.1129,6,Whole Foods,8.5,"510 8th Ave W (at Cambie St), Vancouver BC V5Z 1C5",275,3.0,0.9968507522149076,431.0,364.0
49.265939,-123.1129,6,Caffe Cittadella,8.6,"2310 Ash St (at W 7th Ave), Vancouver BC V5Z 3C2",345,2.0,0.954620477699152,137.0,81.0
49.265939,-123.1129,6,Milano Coffee,8.8,"156 8th Ave W (btwn Columbia & Manitoba St), Vancouver BC V5Y 1N2",381,2.0,0.976665212194798,139.0,123.0
49.265939,-123.1129,6,Jonathan Rogers Park,7.9,"110 7th Ave W, Vancouver BC V5Y 1L7",409,,0.9845762744019276,59.0,25.0
49.265939,-123.1129,6,Elysian Coffee Broadway,8.2,"590 Broadway W (at Ash St), Vancouver BC V5Z 1E9",445,1.0,0.9569918992240708,171.0,199.0
49.265939,-123.1129,6,Cactus Club Cafe Broadway + Ash,7.6,"575 West Broadway (at Ash St), Vancouver BC V5Z 1E6",423,3.0,0.983096507370378,107.0,96.0
49.265939,-123.1129,6,The Juice Truck,8.8,"28 5th Ave W (btwn Manitoba & Ontario), Vancouver BC V5Y 1H5",537,1.0,0.9066987915235908,26.0,38.0
49.261122,-123.097571,3,Biltmore Cabaret,8.2,"2755 Prince Edward St (at E 12th Ave), Vancouver BC V5T 0A9",116,,0.9638215932158372,163.0,127.0
49.261122,-123.097571,3,Sushiyama,8.3,"371 Broadway E (Brunswick St), Vancouver BC V5T 1W5",199,2.0,0.9637077649826412,89.0,127.0
49.261122,-123.097571,3,The Cascade Room,8.6,"2616 Main St (at 10th Ave), Vancouver BC V5T 3E6",249,2.0,0.92923678169642,140.0,200.0
49.261122,-123.097571,3,Dude Chilling Park,8.9,"400 E 8th Ave (at Guelph Park), Vancouver BC",295,,0.9825653089487962,81.0,33.0
49.261122,-123.097571,3,La Petite Cuillere,8.6,"55 Kingsway (at 8th Ave.), Vancouver BC V5T 3J1",316,2.0,0.903037316689116,54.0,25.0
49.261122,-123.097571,3,Sing Sing Beer Bar,7.5,"2718 Main St, Vancouver BC V5T 3E8",244,,0.9848987877293164,25.0,16.0
49.261122,-123.097571,3,Bean Around the World,7.9,"2528 Main St (at East Broadway), Vancouver BC V5T 3E4",286,1.0,0.9316461459657376,29.0,32.0
49.261122,-123.097571,3,49th Parallel Coffee Roast,8.6,"2902 Main St (at E 13th Ave), Vancouver BC V5T 3G3",330,2.0,0.9715429417009732,900.0,562.0
49.261122,-123.097571,3,Pulpfiction Books,8.9,"2422 Main St, Vancouver BC V5T 3E2",354,,0.9258788488171348,15.0,43.0
49.261122,-123.097571,3,Fable Diner,8.4,"151 Broadway E (Main), Vancouver BC V5T 1W1",361,2.0,0.9350420215894216,65.0,71.0
49.267725,-123.11311,12,The Beaumont Studios,8.2,"316W 5th Ave W (near Alberta St), Vancouver BC V5Y 1J5",198,,0.9728329950105292,35.0,20.0
49.267725,-123.11311,12,Menchies Frozen Yogurt,8.2,"2315 Cambie St (at W 7th Ave), Vancouver BC V5Z 2T9",356,1.0,0.9200166948075356,225.0,69.0
49.267725,-123.11311,12,Whole Foods,8.5,"510 8th Ave W (at Cambie St), Vancouver BC V5Z 1C5",441,3.0,0.9968507522149076,431.0,364.0
49.267725,-123.11311,12,Caffe Cittadella,8.6,"2310 Ash St (at W 7th Ave), Vancouver BC V5Z 3C2",445,2.0,0.954620477699152,137.0,81.0
49.267725,-123.11311,12,JJ Bean Coffee Roasters,7.8,"188 1st Ave W (at Columbia St), Vancouver BC V5Y 1A4",395,1.0,0.96812809470509,64.0,70.0
49.267725,-123.11311,12,La Taqueria Pinche Taco Shop,8.5,"2450 Yukon St (at W Broadway), Vancouver BC V5Y 0A4",466,2.0,0.9206048073457154,283.0,366.0
49.267725,-123.11311,12,Hinge Park,7.5,"Columbia St (at Walter Harkwick Ave), Vancouver BC",427,,0.9847470167517216,78.0,11.0
49.267725,-123.11311,12,Milano Coffee,8.8,"156 8th Ave W (btwn Columbia & Manitoba St), Vancouver BC V5Y 1N2",537,2.0,0.976665212194798,139.0,123.0
49.267725,-123.11311,12,The Flying Pig Olympic Village,7.4,"127 2nd Ave W (Quebec), Vancouver BC V5Y 1B8",434,,0.9619623987403008,65.0,69.0
49.267725,-123.11311,12,Aperture Coffee Bar,8.4,"243 West Broadway (at Alberta St), Vancouver BC V5Y 1P5",533,1.0,0.9155773937128872,72.0,94.0
49.245135,-123.116098,6,Bloedel Floral Conservatory,9.0,"33rd Ave, Vancouver BC V5K 1A1",387,,0.9928288213086452,332.0,80.0
49.245135,-123.116098,6,Queen Elizabeth Botanical Gardens,8.8,"4600 Cambie St (at Queen Elizabeth Park), Vancouver BC",385,,0.9697406613420348,60.0,20.0
49.245135,-123.116098,6,Queen Elizabeth Park,9.4,"4600 Cambie St, Vancouver BC V5Z 2Z1",443,,0.9997533721614084,842.0,351.0
49.245135,-123.116098,6,Seasons in the Park,8.7,"33rd Ave W (Cambie Street), Vancouver BC V5Y 2M5",453,3.0,0.9845193602853296,367.0,162.0
49.245135,-123.116098,6,Queen Elizabeth Park Fountains,7.4,"4600 Cambie St (at Queen Elizabeth Park), Vancouver BC",436,,0.9051051962588454,68.0,14.0
49.245135,-123.116098,6,Scotiabank Field at Nat Bailey Stadium,8.5,"4601 Ontario St, Vancouver BC V5V 3H4",753,,0.9969645804481038,502.0,126.0
49.245135,-123.116098,6,Vancouver Winter Farmers Market,8.9,"4601 Ontario St (at E 30th Ave), Vancouver BC V5V 3H4",790,,0.8651704577792112,79.0,37.0
49.245135,-123.116098,6,Queen Elizabeth Pitch & Putt,7.7,"Cambie St & W 33rd Ave (Cambie), Vancouver BC V5Y 2M1",756,,0.9362941321545788,38.0,13.0
49.245135,-123.116098,6,Second Cup Coffee Co,6.4,"4500 Oak St (in BC Childrens & Womens Hospital), Vancouver BC V6H 3N1",599,1.0,0.9459505606040484,11.0,9.0
49.245135,-123.116098,6,Arcannabis 41st,,"1353 41st Ave E, Vancouver BC V5W 1R7",563,,0.4967084669234126,,
49.274232,-123.129998,14,George Wainborn Park,9.0,"450 Beach Cres (at Richards St.), Vancouver BC V6Z 3E5",209,,0.9968886949593064,247.0,76.0
49.274232,-123.129998,14,Ancora Waterfront Dining and Patio,8.7,"1600 Howe St, Vancouver BC V6Z 2L9",215,3.0,0.956783214129878,74.0,44.0
49.274232,-123.129998,14,Matchstick Coffee Roasters,8.6,"1328 Richards St (btwn Drake & Pacific), Vancouver BC V6B 3G6",255,1.0,0.9927719071920472,47.0,39.0
49.274232,-123.129998,14,False Creek Seawall,9.3,"1689 Johnston St (Anderson), Vancouver BC V6H 3R9",322,,0.9986880108087324,403.0,86.0
49.274232,-123.129998,14,The Sandbar Seafood Restaurant,8.2,"1535 Johnston St (Granville Island), Vancouver BC V6H 3R9",363,2.0,0.9839881618637476,457.0,348.0
49.274232,-123.129998,14,Granville Island Public Market,9.1,"1689 Johnston St (at Johnston St), Vancouver BC V6H 3R9",429,,0.9996964580448104,2427.0,1683.0
49.274232,-123.129998,14,Fritz European Fry House,8.2,"718 Davie St (Granville St.), Vancouver BC V6Z 1B6",429,2.0,0.9823566238546034,217.0,156.0
49.274232,-123.129998,14,A Bread Affair,8.8,"1680 Johnston St (at Duranleau St), Vancouver BC V6H 3S2",470,1.0,0.975318244768644,62.0,48.0
49.274232,-123.129998,14,David Lam Park,9.3,"1300 Pacific Blvd, Vancouver BC V6Z 0A9",485,,0.9986909753182448,656.0,194.0
49.274232,-123.129998,14,Nando's,8.3,"828 Davie St (at Howe St.), Vancouver BC V6Z 2S2",458,2.0,0.9667052417901388,119.0,138.0
49.238105,-123.154966,2,Pizzeria Bufala,8.0,"5395 West Blvd (at W 38th Ave), Vancouver BC V6M 3W4",86,1.0,0.9490239229003434,47.0,38.0
49.238105,-123.154966,2,White Spot,7.4,"5367 West Blvd (37th), Vancouver BC V6M 3W4",63,2.0,0.9458746751152513,37.0,26.0
49.238105,-123.154966,2,Secret Garden Tea Co,7.7,"2138 40th Ave W, Vancouver BC V6M 1W5",242,2.0,0.9520403710800402,108.0,56.0
49.238105,-123.154966,2,Honolulu Coffee,8.1,"2098W 41st Ave E (East Boulevard), Vancouver BC V6M 1Y8",408,1.0,0.955493160820322,86.0,9.0
49.238105,-123.154966,2,Golden Ocean Seafood Restaurant,8.2,"2046 41 St Ave W, Vancouver BC V6M 1Y8",416,1.0,0.9763996129840072,194.0,48.0
49.238105,-123.154966,2,Ajisai Sushi Bar,8.7,"2081 42nd Ave W, Vancouver BC V6M 2B4",468,2.0,0.9336001973022708,139.0,106.0
49.238105,-123.154966,2,Baan Wasana Thai Restaurant,7.5,"2143W 41st Ave W, Vancouver BC V6M 1Z6",400,2.0,0.9314374608715448,26.0,14.0
49.238105,-123.154966,2,London Drugs,7.7,"2091 42nd Ave W (East Blvd.), Vancouver BC V6M 2B4",487,,0.9907799131111154,17.0,44.0
49.238105,-123.154966,2,Minerva Pizza & Steak House,8.3,"2411W 41st Ave W (Balsam), Vancouver BC V6M 2A5",623,3.0,0.977424067082772,37.0,22.0
49.238105,-123.154966,2,Quilchena Park,7.9,"W 33rd Ave (at Valley Dr), Vancouver BC",833,,0.9725484244275387,37.0,13.0
49.246243,-123.124373,7,Second Cup Coffee Co,6.4,"4500 Oak St (in BC Childrens & Womens Hospital), Vancouver BC V6H 3N1",127,1.0,0.9459505606040484,11.0,9.0
49.246243,-123.124373,7,Dragon Ball Tea House,7.8,"1007 King Edward Ave W (btwn Oak & Osler St), Vancouver BC V6H 1Z3",401,2.0,0.9430099979131492,78.0,146.0
49.246243,-123.124373,7,Osaka Sushi,6.3,"960 King Edward Ave W, Vancouver BC V5Z 2E2",274,2.0,0.9427633700745576,13.0,20.0
49.246243,-123.124373,7,City1Cafe,6.1,"954 King Edward Ave W, Vancouver BC V5Z 2E2",269,2.0,0.9243801104133862,20.0,16.0
49.246243,-123.124373,7,BC Women's Cafeteria,,"4490 Oak St (in BC Women's & Children's Hospital), Vancouver BC V6H 3V5",243,,0.8755477983722563,,
49.246243,-123.124373,7,Safeway King Edward,6.0,"990 King Edward Ave W (at Oak), Vancouver BC V5Z 2E2",291,,0.9972681224032934,24.0,66.0
49.246243,-123.124373,7,Tim Hortons,5.9,"4480 Oak St (4500 Oak St.), Vancouver BC V6H 3V4",280,1.0,0.8064540608222193,2.0,6.0
49.246243,-123.124373,7,Rackets & Runners,8.2,"3880 Oak St (at 23rd Ave.), Vancouver BC V6H 2M5",589,,0.9666293563013412,7.0,11.0
49.246243,-123.124373,7,Canada Post,,"968 W King Edward Ave (Oak St), Vancouver BC V5Z 2E0",296,,0.8484946216159814,,
49.246243,-123.124373,7,Starbucks,5.7,"890 W 25 Ave (In Safeway), Vancouver BC V5Z 2E2",322,1.0,0.1465348788677885,2.0,10.0
49.249722,-123.104991,2,The Acorn,8.8,"3995 Main St (24th Ave), Vancouver BC V5V 3P3",283,2.0,0.959704805448578,158.0,165.0
49.249722,-123.104991,2,The Fish Counter,8.1,"3825 Main St (btwn E 22nd & 23rd), Vancouver BC V5V 3P1",302,3.0,0.8931532317732541,105.0,68.0
49.249722,-123.104991,2,Sushi Mania,8.1,"3851 Main St, Vancouver BC V5V 3P1",301,2.0,0.8044051526246894,38.0,28.0
49.249722,-123.104991,2,Hawkers Delight Deli,8.2,"4127 Main St (E King Edward Ave), Vancouver BC V5V 3P6",310,1.0,0.9536149949725864,125.0,115.0
49.249722,-123.104991,2,Aperture Coffee Bar,8.2,"4124 Main St (at E King Edward Ave), Vancouver BC V5V 3P7",324,1.0,0.9658135872967692,20.0,20.0
49.249722,-123.104991,2,Sawasdee Thai Restaurant,8.7,"4250E Main St (at E. 26th Ave.), Vancouver BC V5V 3P9",408,1.0,0.9171140748610348,62.0,81.0
49.249722,-123.104991,2,The Soap Dispensary,9.0,"3718 Main St (E 21st Ave), Vancouver BC V5V 3N7",418,,0.938248183491112,13.0,23.0
49.249722,-123.104991,2,Meet on Main,9.0,"4288 Main St (27th and 28th Ave), Vancouver BC V5V 3P9",434,2.0,0.9560053878697046,66.0,99.0
49.249722,-123.104991,2,Cultivate Tea,8.4,"3623 Main St, Vancouver BC V5V 3N6",414,2.0,0.1953482195367191,9.0,21.0
49.249722,-123.104991,2,Front and Co,7.6,"3772 Main St (at E. 22nd Ave.), Vancouver BC V5V 3N7",363,,0.9517747718692492,40.0,53.0
49.243375,-123.104978,16,Vancouver Winter Farmers Market,8.9,"4601 Ontario St (at E 30th Ave), Vancouver BC V5V 3H4",47,,0.8651704577792112,79.0,37.0
49.243375,-123.104978,16,Scotiabank Field at Nat Bailey Stadium,8.5,"4601 Ontario St, Vancouver BC V5V 3H4",83,,0.9969645804481038,502.0,126.0
49.243375,-123.104978,16,Pho Tan Vietnamese Restaurant,8.2,"4598 Main St (at E 30th Ave), Vancouver BC V5V 3R5",274,1.0,0.937071958414752,50.0,86.0
49.243375,-123.104978,16,Riley Park,6.9,"4600 James Ave, Vancouver BC",157,,0.8789816167403388,10.0,9.0
49.243375,-123.104978,16,Matchstick Coffee Roasters,8.0,"4807 Main St (E 32nd Ave), Vancouver BC V5V 3R9",295,1.0,0.9767980118001937,33.0,51.0
49.243375,-123.104978,16,East is East,9.0,"4413 Main St (btwn 28th & 29th Ave), Vancouver BC V5V 3R2",352,2.0,0.9755459012350364,153.0,118.0
49.243375,-123.104978,16,Long's Noodle House,8.0,"4853 Main St (E 33rd), Vancouver BC V5V 3R9",341,1.0,0.8739352317353114,126.0,97.0
49.243375,-123.104978,16,Autostrada Osteria,7.5,"4811 Main St (32nd Avenue), Vancouver BC V5V 3R9",320,2.0,0.915672250573884,23.0,9.0
