names,ratings,locations,distances,latitude,longitude,price,popularity,total_photos,total_ratings
The Soap Dispensary,9.0,"3718 Main St (E 21st Ave), Vancouver BC V5V 3N7",248,49.254667,-123.101389,,0.9382481834911119,13.0,23.0
Cultivate Tea,8.4,"3623 Main St, Vancouver BC V5V 3N6",238,49.254667,-123.101389,2.0,0.1953482195367191,9.0,21.0
Kwong Chow Congee & Noodle House,7.6,"3163 Main St (btwn E 16th & E 15th Ave.), Vancouver BC V5T 3G8",252,49.254667,-123.101389,1.0,0.9694940335034433,47.0,38.0
Pho Goodness,8.5,"3079 Main St, Vancouver BC V5T 3G6",338,49.254667,-123.101389,2.0,0.9742558479254805,14.0,18.0
Brewery Creek Cold Beer & Wine Store,8.5,"3045 Main St (14th Ave), Vancouver BC V5T 3G6",361,49.254667,-123.101389,,0.9046878260704597,13.0,40.0
Front and Co,7.6,"3772 Main St (at E. 22nd Ave.), Vancouver BC V5V 3N7",369,49.254667,-123.101389,,0.9517747718692493,40.0,53.0
Mt. Pleasant Park,8.2,"32 16th Ave W, Vancouver BC V5Y 1Y6",422,49.254667,-123.101389,,0.989679573523553,82.0,33.0
Pho Goodness,8.5,"3079 Main St, Vancouver BC V5T 3G6",359,49.256694,-123.096579,2.0,0.9742558479254805,14.0,18.0
Anh and Chi,8.9,"3388 Main St, Vancouver BC V5V 3M7",381,49.256694,-123.096579,2.0,0.981521883477832,153.0,89.0
Brewery Creek Cold Beer & Wine Store,8.5,"3045 Main St (14th Ave), Vancouver BC V5T 3G6",370,49.256694,-123.096579,,0.9046878260704597,13.0,40.0
Los Cuervos Taqueria & Cantina,8.6,"603 Kingsway, Vancouver BC V5T 3K5",389,49.256694,-123.096579,1.0,0.9180816148432016,38.0,54.0
Toshi Sushi,8.6,"181E 16th Ave E (at Main St.), Vancouver BC V5T 4R2",393,49.256694,-123.096579,2.0,0.9550757906319364,111.0,104.0
Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",413,49.256694,-123.096579,2.0,0.9336950541632676,133.0,77.0
Biltmore Cabaret,8.2,"2755 Prince Edward St (at E 12th Ave), Vancouver BC V5T 0A9",391,49.256694,-123.096579,,0.9638215932158373,163.0,127.0
49th Parallel Coffee Roast,8.6,"2902 Main St (at E 13th Ave), Vancouver BC V5T 3G3",416,49.256694,-123.096579,2.0,0.9715429417009732,900.0,562.0
Kwong Chow Congee & Noodle House,7.6,"3163 Main St (btwn E 16th & E 15th Ave.), Vancouver BC V5T 3G8",346,49.256694,-123.096579,1.0,0.9694940335034433,47.0,38.0
Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",450,49.256694,-123.096579,2.0,0.975526929862837,250.0,236.0
Biltmore Cabaret,8.2,"2755 Prince Edward St (at E 12th Ave), Vancouver BC V5T 0A9",209,49.258352,-123.096337,,0.9638215932158373,163.0,127.0
49th Parallel Coffee Roast,8.6,"2902 Main St (at E 13th Ave), Vancouver BC V5T 3G3",345,49.258352,-123.096337,2.0,0.9715429417009732,900.0,562.0
Brewery Creek Cold Beer & Wine Store,8.5,"3045 Main St (14th Ave), Vancouver BC V5T 3G6",365,49.258352,-123.096337,,0.9046878260704597,13.0,40.0
Pho Goodness,8.5,"3079 Main St, Vancouver BC V5T 3G6",366,49.258352,-123.096337,2.0,0.9742558479254805,14.0,18.0
Los Cuervos Taqueria & Cantina,8.6,"603 Kingsway, Vancouver BC V5T 3K5",379,49.258352,-123.096337,1.0,0.9180816148432016,38.0,54.0
Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",402,49.258352,-123.096337,2.0,0.9336950541632676,133.0,77.0
JJ Bean Coffee Roasters,7.5,"3010 Main St (at E 14th Ave.), Vancouver BC V5T 3G5",331,49.258352,-123.096337,2.0,0.9551516761207338,146.0,105.0
Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",454,49.258352,-123.096337,2.0,0.975526929862837,250.0,236.0
The Gluten Free Epicurean,8.8,"633 15th Ave E (at Kingsway), Vancouver BC V5T 3K5",451,49.258352,-123.096337,1.0,0.856785111267098,32.0,24.0
Toshi Sushi,8.6,"181E 16th Ave E (at Main St.), Vancouver BC V5T 4R2",453,49.258352,-123.096337,2.0,0.9550757906319364,111.0,104.0
Los Cuervos Taqueria & Cantina,8.6,"603 Kingsway, Vancouver BC V5T 3K5",192,49.258817,-123.092797,1.0,0.9180816148432016,38.0,54.0
Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",204,49.258817,-123.092797,2.0,0.9336950541632676,133.0,77.0
Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",261,49.258817,-123.092797,2.0,0.975526929862837,250.0,236.0
The Gluten Free Epicurean,8.8,"633 15th Ave E (at Kingsway), Vancouver BC V5T 3K5",258,49.258817,-123.092797,1.0,0.856785111267098,32.0,24.0
Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",292,49.258817,-123.092797,2.0,0.9111570639904384,123.0,121.0
Sal y Limon,8.4,"701 Kingsway (at Fraser St), Vancouver BC V5T 3K6",332,49.258817,-123.092797,1.0,0.9618865132515034,209.0,194.0
Biltmore Cabaret,8.2,"2755 Prince Edward St (at E 12th Ave), Vancouver BC V5T 0A9",326,49.258817,-123.092797,,0.9638215932158373,163.0,127.0
Straight Outta Brooklyn NYC Pizzeria,7.9,"701 Kingsway, Vancouver BC V5T 3K6",310,49.258817,-123.092797,1.0,0.8751873423004686,18.0,8.0
BKH Jerky,8.4,"3201 Fraser St (at E 16th Ave.), Vancouver BC V5V 4B8",348,49.258817,-123.092797,2.0,0.9509779742368766,61.0,27.0
The Lido,7.5,"518 Broadway E (btwn St George & Carolina), Vancouver BC V5T 1X5",401,49.258817,-123.092797,2.0,0.9693043197814498,12.0,13.0
Pizzeria Barbarella,7.9,"654 Broadway E (btwn Fraser & Carolina), Vancouver BC V5T 1X6",109,49.26151,-123.089413,1.0,0.9540133937887727,86.0,60.0
Kim's Mart,7.6,"511E Broadway E, Vancouver BC V5T 1X4",256,49.26151,-123.089413,,0.9948587581339758,14.0,32.0
The Lido,7.5,"518 Broadway E (btwn St George & Carolina), Vancouver BC V5T 1X5",247,49.26151,-123.089413,2.0,0.9693043197814498,12.0,13.0
Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",469,49.26151,-123.089413,2.0,0.9336950541632676,133.0,77.0
Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",486,49.26151,-123.089413,2.0,0.9111570639904384,123.0,121.0
Los Cuervos Taqueria & Cantina,8.6,"603 Kingsway, Vancouver BC V5T 3K5",478,49.26151,-123.089413,1.0,0.9180816148432016,38.0,54.0
Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",499,49.26151,-123.089413,2.0,0.975526929862837,250.0,236.0
The Gluten Free Epicurean,8.8,"633 15th Ave E (at Kingsway), Vancouver BC V5T 3K5",497,49.26151,-123.089413,1.0,0.856785111267098,32.0,24.0
Sal y Limon,8.4,"701 Kingsway (at Fraser St), Vancouver BC V5T 3K6",513,49.26151,-123.089413,1.0,0.9618865132515034,209.0,194.0
Straight Outta Brooklyn NYC Pizzeria,7.9,"701 Kingsway, Vancouver BC V5T 3K6",519,49.26151,-123.089413,1.0,0.8751873423004686,18.0,8.0
Pizzeria Barbarella,7.9,"654 Broadway E (btwn Fraser & Carolina), Vancouver BC V5T 1X6",118,49.263382,-123.088837,1.0,0.9540133937887727,86.0,60.0
Kim's Mart,7.6,"511E Broadway E, Vancouver BC V5T 1X4",276,49.263382,-123.088837,,0.9948587581339758,14.0,32.0
The Lido,7.5,"518 Broadway E (btwn St George & Carolina), Vancouver BC V5T 1X5",287,49.263382,-123.088837,2.0,0.9693043197814498,12.0,13.0
Nemesis Coffee,8.3,"555 Great Northern Way (btwn Thornton & Carolina), Vancouver BC V5T 1E2",493,49.263382,-123.088837,1.0,0.9890724896131737,87.0,29.0
Dude Chilling Park,8.9,"400 E 8th Ave (at Guelph Park), Vancouver BC",578,49.263382,-123.088837,,0.9825653089487962,81.0,33.0
Sushiyama,8.3,"371 Broadway E (Brunswick St), Vancouver BC V5T 1W5",606,49.263382,-123.088837,2.0,0.9637077649826412,89.0,127.0
Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",681,49.263382,-123.088837,2.0,0.9336950541632676,133.0,77.0
Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",696,49.263382,-123.088837,2.0,0.9111570639904384,123.0,121.0
Los Cuervos Taqueria & Cantina,8.6,"603 Kingsway, Vancouver BC V5T 3K5",690,49.263382,-123.088837,1.0,0.9180816148432016,38.0,54.0
Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",711,49.263382,-123.088837,2.0,0.975526929862837,250.0,236.0
Pizzeria Barbarella,7.9,"654 Broadway E (btwn Fraser & Carolina), Vancouver BC V5T 1X6",339,49.261353,-123.085333,1.0,0.9540133937887727,86.0,60.0
Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",565,49.261353,-123.085333,2.0,0.9111570639904384,123.0,121.0
Sal y Limon,8.4,"701 Kingsway (at Fraser St), Vancouver BC V5T 3K6",572,49.261353,-123.085333,1.0,0.9618865132515034,209.0,194.0
Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",601,49.261353,-123.085333,2.0,0.975526929862837,250.0,236.0
The Gluten Free Epicurean,8.8,"633 15th Ave E (at Kingsway), Vancouver BC V5T 3K5",601,49.261353,-123.085333,1.0,0.856785111267098,32.0,24.0
Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",600,49.261353,-123.085333,2.0,0.9336950541632676,133.0,77.0
Kim's Mart,7.6,"511E Broadway E, Vancouver BC V5T 1X4",538,49.261353,-123.085333,,0.9948587581339758,14.0,32.0
Los Cuervos Taqueria & Cantina,8.6,"603 Kingsway, Vancouver BC V5T 3K5",618,49.261353,-123.085333,1.0,0.9180816148432016,38.0,54.0
The Lido,7.5,"518 Broadway E (btwn St George & Carolina), Vancouver BC V5T 1X5",535,49.261353,-123.085333,2.0,0.9693043197814498,12.0,13.0
Straight Outta Brooklyn NYC Pizzeria,7.9,"701 Kingsway, Vancouver BC V5T 3K6",595,49.261353,-123.085333,1.0,0.8751873423004686,18.0,8.0
Pizzeria Barbarella,7.9,"654 Broadway E (btwn Fraser & Carolina), Vancouver BC V5T 1X6",394,49.264466,-123.085183,1.0,0.9540133937887727,86.0,60.0
Nemesis Coffee,8.3,"555 Great Northern Way (btwn Thornton & Carolina), Vancouver BC V5T 1E2",612,49.264466,-123.085183,1.0,0.9890724896131737,87.0,29.0
Moe's Home Collection,8.1,"1728 Glen Dr (at Terminal Ave.), Vancouver BC V6A 4L5",609,49.264466,-123.085183,,0.9264669613553148,25.0,18.0
Kim's Mart,7.6,"511E Broadway E, Vancouver BC V5T 1X4",566,49.264466,-123.085183,,0.9948587581339758,14.0,32.0
The Lido,7.5,"518 Broadway E (btwn St George & Carolina), Vancouver BC V5T 1X5",578,49.264466,-123.085183,2.0,0.9693043197814498,12.0,13.0
Dude Chilling Park,8.9,"400 E 8th Ave (at Guelph Park), Vancouver BC",846,49.264466,-123.085183,,0.9825653089487962,81.0,33.0
Gorilla Surplus,8.2,"1458 Broadway E, Vancouver BC V5N 1V6",816,49.264466,-123.085183,,0.9098670106808825,8.0,9.0
Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",877,49.264466,-123.085183,2.0,0.9111570639904384,123.0,121.0
Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",889,49.264466,-123.085183,2.0,0.9336950541632676,133.0,77.0
Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",905,49.264466,-123.085183,2.0,0.975526929862837,250.0,236.0
A. Bosa and Company Ltd. Import Euro,8.4,"562 Victoria Dr, Vancouver BC V5L 4E2",97,49.280197,-123.065859,1.0,0.985790442222686,8.0,14.0
Pallet Coffee Roasters,9.0,"323 Semlin Dr (btwn E Hastings & Franklin), Vancouver BC V5L 4H9",206,49.280197,-123.065859,1.0,0.9139079129593444,54.0,52.0
Pepino's,8.8,"631 Commercial Dr, Vancouver BC V5L 3W3",361,49.280197,-123.065859,2.0,0.9645425053594127,11.0,18.0
Storm Brewing Ltd,8.5,"310 Commercial Dr (btwn E Hastings & Franklin), Vancouver BC V5L 3V6",367,49.280197,-123.065859,2.0,0.9811803987782436,107.0,48.0
Parallel 49 Brewing Co,9.0,"1950 Triumph St (btwn Victoria & Semlin), Vancouver BC V5L 1K5",427,49.280197,-123.065859,1.0,0.9725294530553394,371.0,167.0
Caffe la Tana,7.5,"635 Commercial Dr, Vancouver BC V5L 3W3",391,49.280197,-123.065859,1.0,0.9737815636204966,22.0,8.0
Mr. Red Cafe,8.8,"2234 Hastings St E (btwn Templeton & Garden), Vancouver BC V5L 1V4",505,49.280197,-123.065859,2.0,0.9073248468061695,58.0,34.0
Kin Kao Thai Kitchen,8.6,"903 Commercial Dr (at Venables St), Vancouver BC V5L 3W8",502,49.280197,-123.065859,2.0,0.927282730359887,37.0,46.0
The Downlow Chicken Shack,8.6,"905 Commercial Dr, Vancouver BC V5L 3W8",511,49.280197,-123.065859,1.0,0.9702528883914173,47.0,40.0
Odd Society Spirits,8.4,"1725 Powell St (btwn Commercial & Salisbury), Vancouver BC V5L 1H6",509,49.280197,-123.065859,,0.9668949555121322,53.0,44.0
Kishimoto Japanese Kitchen + Sushi Bar,8.5,"2054 Commercial Dr (4th Ave. East), Vancouver BC V5N 4A9",263,49.266725,-123.065925,2.0,0.9659843296465633,224.0,132.0
Siddharthas Indian Kitchen,8.1,"2066 Commercial Dr, Vancouver BC V5N 4A9",261,49.266725,-123.065925,2.0,0.8871203354138605,32.0,27.0
Elephant Garden Creamery,7.7,"2080 Commercial Dr, Vancouver BC V5N 4B2",269,49.266725,-123.065925,1.0,0.969854489575231,32.0,12.0
Harambee Ethiopian Restaurant,7.8,"2149 Commercial Dr, Vancouver BC V5N 4B3",311,49.266725,-123.065925,2.0,0.9312098044051527,28.0,40.0
La Grotta Del Formaggio,8.7,"1791 Commercial Dr (at E 2nd Ave), Vancouver BC V5N 4A4",364,49.266725,-123.065925,1.0,0.9727001954051336,45.0,51.0
Jamjar,8.5,"2280 Commercial Dr at E 7th Ave (at E 7th Ave), Vancouver BC V5N 4B5",373,49.266725,-123.065925,2.0,0.9667431845345373,39.0,41.0
Fratelli Bakery,8.2,"1795 Commercial Dr (2nd Ave), Vancouver BC",363,49.266725,-123.065925,1.0,0.8385915653279201,47.0,35.0
Jj Bean House of Coffee,7.7,"2206 Commercial Dr (at E 6th Ave), Vancouver BC V5N 4B5",328,49.266725,-123.065925,2.0,0.9814459979890345,93.0,107.0
St. Augustine's,8.3,"2360 Commercial Dr (at Grandview Hwy), Vancouver BC V5N 4B7",425,49.266725,-123.065925,2.0,0.9824135379712015,475.0,255.0
La Mezcaleria,8.6,"1622 Commercial Dr (btwn Graveley & E 1st), Vancouver BC V5L 3Y4",455,49.266725,-123.065925,2.0,0.9704426021134108,142.0,136.0
Rio Theatre,8.6,"1660 Broadway E (Commercial Drive), Vancouver BC V5N 1W1",339,49.261188,-123.066009,,0.985904270455882,218.0,142.0
The Burrow,8.4,"2781 Commercial Dr (at E 12th Ave), Vancouver BC V5N 4C5",332,49.261188,-123.066009,2.0,0.9516230008916545,151.0,219.0
Booster Juice,7.6,"2430 Commercial Dr (E. Broadway), Vancouver BC V5N 4B9",313,49.261188,-123.066009,,0.953159682039802,6.0,19.0
Szechuan Chong Qing Restaurant,7.6,"2808 Commercial Dr (E. 12th Avenue), Vancouver BC V5N 4C6",326,49.261188,-123.066009,2.0,0.9698355182030316,47.0,35.0
St. Augustine's,8.3,"2360 Commercial Dr (at Grandview Hwy), Vancouver BC V5N 4B7",383,49.261188,-123.066009,2.0,0.9824135379712015,475.0,255.0
Jamjar,8.5,"2280 Commercial Dr at E 7th Ave (at E 7th Ave), Vancouver BC V5N 4B5",445,49.261188,-123.066009,2.0,0.9667431845345373,39.0,41.0
Trout Lake Farmers Market,9.0,"3350 Victoria Dr (at John Hendry Park), Vancouver BC V5N 4M4",467,49.261188,-123.066009,,0.9859611845724802,84.0,39.0
Seasons Bakery,7.5,"2879 Commercial Dr (E 13th), Vancouver BC V5N 0A6",378,49.261188,-123.066009,1.0,0.8663277114833716,8.0,19.0
Jj Bean House of Coffee,7.7,"2206 Commercial Dr (at E 6th Ave), Vancouver BC V5N 4B5",498,49.261188,-123.066009,2.0,0.9814459979890345,93.0,107.0
Harambee Ethiopian Restaurant,7.8,"2149 Commercial Dr, Vancouver BC V5N 4B3",564,49.261188,-123.066009,2.0,0.9312098044051527,28.0,40.0
Trout Lake Farmers Market,9.0,"3350 Victoria Dr (at John Hendry Park), Vancouver BC V5N 4M4",315,49.256857,-123.065646,,0.9859611845724802,84.0,39.0
The Burrow,8.4,"2781 Commercial Dr (at E 12th Ave), Vancouver BC V5N 4C5",453,49.256857,-123.065646,2.0,0.9516230008916545,151.0,219.0
Seasons Bakery,7.5,"2879 Commercial Dr (E 13th), Vancouver BC V5N 0A6",386,49.256857,-123.065646,1.0,0.8663277114833716,8.0,19.0
Szechuan Chong Qing Restaurant,7.6,"2808 Commercial Dr (E. 12th Avenue), Vancouver BC V5N 4C6",405,49.256857,-123.065646,2.0,0.9698355182030316,47.0,35.0
Commercial Street Cafe,8.8,"3599 Commercial St (at E 20th Ave), Vancouver BC V5N 4E8",513,49.256857,-123.065646,1.0,0.9649598755477984,54.0,25.0
Sundance Trampolines,,"99 Victoria Dr, Vancouver BC V5L 4C1",300,49.256857,-123.065646,,0.1808540911764148,,
Rio Theatre,8.6,"1660 Broadway E (Commercial Drive), Vancouver BC V5N 1W1",684,49.256857,-123.065646,,0.985904270455882,218.0,142.0
Lakeview Care Centre,,"3490 Porter St, Vancouver BC V5N 5W4",349,49.256857,-123.065646,,0.9159757925290736,,
Clark Park,7.0,"1500 E 14th Ave (at Woodland Dr), Vancouver BC V5K 1A1",559,49.256857,-123.065646,,0.9876496366982224,37.0,19.0
Revera Lakeview Long Term Care Home,,"3490 Porter St, Vancouver BC V5N 5W4",376,49.256857,-123.065646,,0.6253912845516116,,
Parallel 49 Brewing Co,9.0,"1950 Triumph St (btwn Victoria & Semlin), Vancouver BC V5L 1K5",65,49.283986,-123.065264,1.0,0.9725294530553394,371.0,167.0
JJ Bean House of Coffee,8.2,"1904 Powell St (at Victoria Dr.), Vancouver BC V5L 1J3",88,49.283986,-123.065264,1.0,0.9525336267572233,33.0,36.0
Pallet Coffee Roasters,9.0,"323 Semlin Dr (btwn E Hastings & Franklin), Vancouver BC V5L 4H9",297,49.283986,-123.065264,1.0,0.9139079129593444,54.0,52.0
Odd Society Spirits,8.4,"1725 Powell St (btwn Commercial & Salisbury), Vancouver BC V5L 1H6",317,49.283986,-123.065264,,0.9668949555121322,53.0,44.0
Far Out Coffee Post,8.3,"2173 Dundas St (at Templeton St), Vancouver BC V5L 1J7",389,49.283986,-123.065264,1.0,0.9301284361897896,22.0,22.0
Storm Brewing Ltd,8.5,"310 Commercial Dr (btwn E Hastings & Franklin), Vancouver BC V5L 3V6",415,49.283986,-123.065264,2.0,0.9811803987782436,107.0,48.0
A. Bosa and Company Ltd. Import Euro,8.4,"562 Victoria Dr, Vancouver BC V5L 4E2",516,49.283986,-123.065264,1.0,0.985790442222686,8.0,14.0
Mr. Red Cafe,8.8,"2234 Hastings St E (btwn Templeton & Garden), Vancouver BC V5L 1V4",546,49.283986,-123.065264,2.0,0.9073248468061695,58.0,34.0
Pandora Park,8.4,"2325 Franklin St (at Nanaimo St.), Vancouver BC V5L 1S2",543,49.283986,-123.065264,,0.9904953425281251,77.0,10.0
Tacofino Commissary,8.7,"2327E Hastings St E (btwn Nanaimo & Garden), Vancouver BC V5L 1V6",637,49.283986,-123.065264,2.0,0.9653582743639847,287.0,122.0
Tina Cake Desserts,8.5,"888 Kingsway (Kingsway and St Catherines), Vancouver BC V5V 3C3",407,49.257985,-123.083366,1.0,0.9244939386465824,6.0,12.0
Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",468,49.257985,-123.083366,2.0,0.9111570639904384,123.0,121.0
Sal y Limon,8.4,"701 Kingsway (at Fraser St), Vancouver BC V5T 3K6",446,49.257985,-123.083366,1.0,0.9618865132515034,209.0,194.0
Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",519,49.257985,-123.083366,2.0,0.975526929862837,250.0,236.0
The Gluten Free Epicurean,8.8,"633 15th Ave E (at Kingsway), Vancouver BC V5T 3K5",521,49.257985,-123.083366,1.0,0.856785111267098,32.0,24.0
BKH Jerky,8.4,"3201 Fraser St (at E 16th Ave.), Vancouver BC V5V 4B8",514,49.257985,-123.083366,2.0,0.9509779742368766,61.0,27.0
Straight Outta Brooklyn NYC Pizzeria,7.9,"701 Kingsway, Vancouver BC V5T 3K6",481,49.257985,-123.083366,1.0,0.8751873423004686,18.0,8.0
Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",555,49.257985,-123.083366,2.0,0.9336950541632676,133.0,77.0
Los Cuervos Taqueria & Cantina,8.6,"603 Kingsway, Vancouver BC V5T 3K5",580,49.257985,-123.083366,1.0,0.9180816148432016,38.0,54.0
Pizzeria Barbarella,7.9,"654 Broadway E (btwn Fraser & Carolina), Vancouver BC V5T 1X6",677,49.257985,-123.083366,1.0,0.9540133937887727,86.0,60.0
Les Faux Bourgeois,9.1,"663 15th Ave E (at Fraser & Kingsway), Vancouver BC V5T 2R6",89,49.257939,-123.089531,2.0,0.9111570639904384,123.0,121.0
Matchstick Coffee,9.0,"639 15th Ave E (at Kingsway), Vancouver BC V5T 2R6",115,49.257939,-123.089531,2.0,0.975526929862837,250.0,236.0
The Gluten Free Epicurean,8.8,"633 15th Ave E (at Kingsway), Vancouver BC V5T 3K5",115,49.257939,-123.089531,1.0,0.856785111267098,32.0,24.0
Osteria Savio Volpe,8.7,"615 Kingsway (Fraser), Vancouver BC V5T 3K5",120,49.257939,-123.089531,2.0,0.9336950541632676,133.0,77.0
Sal y Limon,8.4,"701 Kingsway (at Fraser St), Vancouver BC V5T 3K6",117,49.257939,-123.089531,1.0,0.9618865132515034,209.0,194.0
Los Cuervos Taqueria & Cantina,8.6,"603 Kingsway, Vancouver BC V5T 3K5",143,49.257939,-123.089531,1.0,0.9180816148432016,38.0,54.0
Straight Outta Brooklyn NYC Pizzeria,7.9,"701 Kingsway, Vancouver BC V5T 3K6",123,49.257939,-123.089531,1.0,0.8751873423004686,18.0,8.0
BKH Jerky,8.4,"3201 Fraser St (at E 16th Ave.), Vancouver BC V5V 4B8",186,49.257939,-123.089531,2.0,0.9509779742368766,61.0,27.0
Tina Cake Desserts,8.5,"888 Kingsway (Kingsway and St Catherines), Vancouver BC V5V 3C3",432,49.257939,-123.089531,1.0,0.9244939386465824,6.0,12.0
Pizzeria Barbarella,7.9,"654 Broadway E (btwn Fraser & Carolina), Vancouver BC V5T 1X6",504,49.257939,-123.089531,1.0,0.9540133937887727,86.0,60.0
The Burrow,8.4,"2781 Commercial Dr (at E 12th Ave), Vancouver BC V5N 4C5",533,49.256496,-123.075426,2.0,0.9516230008916545,151.0,219.0
Seasons Bakery,7.5,"2879 Commercial Dr (E 13th), Vancouver BC V5N 0A6",482,49.256496,-123.075426,1.0,0.8663277114833716,8.0,19.0
Szechuan Chong Qing Restaurant,7.6,"2808 Commercial Dr (E. 12th Avenue), Vancouver BC V5N 4C6",532,49.256496,-123.075426,2.0,0.9698355182030316,47.0,35.0
Gorilla Surplus,8.2,"1458 Broadway E, Vancouver BC V5N 1V6",647,49.256496,-123.075426,,0.9098670106808825,8.0,9.0
Commercial Street Cafe,8.8,"3599 Commercial St (at E 20th Ave), Vancouver BC V5N 4E8",685,49.256496,-123.075426,1.0,0.9649598755477984,54.0,25.0
House of Dosas,8.3,"1391 Kingsway (Knight), Vancouver BC V5V 3E3",681,49.256496,-123.075426,2.0,0.9878014076758171,100.0,128.0
Sun Bo Kong,7.9,"1363 Kingsway, Vancouver BC V5V 3E3",654,49.256496,-123.075426,2.0,0.9797006317466942,56.0,14.0
Do Chay,8.4,"1392 Kingsway (Knight), Vancouver BC V5V 3E4",699,49.256496,-123.075426,2.0,0.9548860769099429,15.0,10.0
Rio Theatre,8.6,"1660 Broadway E (Commercial Drive), Vancouver BC V5N 1W1",726,49.256496,-123.075426,,0.985904270455882,218.0,142.0
Tina Cake Desserts,8.5,"888 Kingsway (Kingsway and St Catherines), Vancouver BC V5V 3C3",795,49.256496,-123.075426,1.0,0.9244939386465824,6.0,12.0
Odd Society Spirits,8.4,"1725 Powell St (btwn Commercial & Salisbury), Vancouver BC V5L 1H6",108,49.283236,-123.070443,,0.9668949555121322,53.0,44.0
Storm Brewing Ltd,8.5,"310 Commercial Dr (btwn E Hastings & Franklin), Vancouver BC V5L 3V6",139,49.283236,-123.070443,2.0,0.9811803987782436,107.0,48.0
